count_point_id,year,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
28303,2023,A60,Major,Station St,A6008,457860,339400,52.94889211,-1.14031576,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,208,250,33566,173,5003,615,71,67,3,23,32,811,39803
28303,2024,A60,Major,Station St,A6008,457860,339400,52.94889211,-1.14031576,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,210,258,34074,174,5093,625,71,66,3,22,31,817,40416
28303,2025,A60,Major,Station St,A6008,457860,339400,52.94889211,-1.14031576,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,211,263,34115,170,5197,618,71,67,3,21,30,812,40557
28415,2000,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,104,408,13520,1559,1850,320,22,17,12,8,3,382,17719
28415,2001,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Counted,Manual count,69,175,12065,1761,1578,271,35,5,10,9,6,336,15915
28415,2002,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,72,181,12258,1775,1692,256,36,5,9,8,7,321,16227
28415,2003,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,64,258,11804,1727,1838,248,37,5,9,7,8,314,15941
28415,2004,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,52,169,11958,1414,2023,302,47,7,9,7,9,381,15945
28415,2005,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,44,139,11408,1335,2157,327,50,8,7,5,9,406,15445
28415,2006,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,69,121,11191,1239,2189,315,47,8,6,4,8,388,15128
28415,2007,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,43,116,11012,1128,2305,293,44,8,5,4,8,362,14923
28415,2008,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,48,111,10770,980,2353,293,49,9,4,3,8,366,14580
28415,2009,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Counted,Manual count,167,7,850,2444,266,46,14,0,4,0,2,66,3633
28415,2010,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Counted,Manual count,84,10,1181,3039,222,45,6,0,1,0,0,52,4504
28415,2011,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Counted,Manual count,263,6,655,3761,179,36,7,1,2,0,0,46,4647
28415,2012,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,249,6,645,4090,181,36,8,1,1,0,0,47,4968
28415,2013,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,246,6,639,4275,188,37,8,1,1,0,0,47,5156
28415,2014,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,238,6,656,4116,201,38,9,1,1,0,0,49,5029
28415,2015,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,222,5,669,4434,211,36,9,1,1,0,0,48,5367
28415,2016,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,206,5,680,4108,231,36,9,2,1,0,0,48,5072
28415,2017,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,198,5,675,3836,243,36,10,2,1,0,0,48,4807
28415,2018,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,218,5,667,3479,247,36,9,2,1,0,0,48,4447
28415,2019,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Counted,Manual count,195,154,742,2303,174,36,7,0,3,0,0,46,3418
28415,2020,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,223,114,564,1454,153,32,6,0,3,0,0,41,2325
28415,2021,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,182,120,621,1501,167,34,7,0,3,0,0,43,2453
28415,2022,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,163,132,663,1614,181,35,7,0,3,0,0,45,2635
28415,2023,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,161,130,676,1629,184,35,7,0,3,0,0,44,2663
28415,2024,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,162,134,686,1636,187,35,7,0,3,0,0,45,2688
28415,2025,A6008,Major,A610 South Sherwood Street,A60 Milton Street,457200,340080,52.95507476,-1.15001786,0.2,0.1,Estimated,Estimated using AADF from previous year on this link,163,136,687,1599,191,35,7,0,3,0,0,45,2658
37407,2000,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,177,282,24166,500,2875,407,59,19,26,35,11,557,28380
37407,2001,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,169,293,24650,510,2863,399,67,19,23,30,13,551,28867
37407,2002,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Counted,Manual count,156,444,21983,1326,3006,440,93,27,30,31,6,627,27386
37407,2003,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,139,498,21676,1184,3277,472,106,32,28,28,6,672,27307
37407,2004,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,112,439,21719,1102,3247,474,112,35,28,24,7,680,27187
37407,2005,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,95,444,21176,1084,3331,456,104,35,24,21,8,648,26683
37407,2006,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,150,461,21239,1066,3385,466,104,39,22,19,8,658,26809
37407,2007,A6008,Major,Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,94,466,20241,1026,3693,460,103,41,19,18,9,650,26076
37407,2008,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,105,435,19856,1036,3867,442,112,42,17,16,8,637,25831
37407,2009,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Counted,Manual count,287,321,20880,1358,2992,297,130,44,27,25,12,535,26086
37407,2010,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,287,295,20441,1427,3007,295,123,36,30,22,11,517,25687
37407,2011,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,316,313,20339,1426,3100,293,132,40,23,22,11,521,25699
37407,2012,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,299,282,20253,1532,2977,259,126,40,17,20,11,473,25518
37407,2013,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Counted,Manual count,213,147,20431,1632,2502,311,88,76,28,35,22,559,25271
37407,2014,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,207,156,20219,1732,2849,329,101,85,29,34,25,603,25559
37407,2015,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,192,159,19848,1718,2997,320,106,83,36,33,24,602,25323
37407,2016,A6008,Major,A6008 Collin St,A610,457000,339800,52.9525793,-1.15304362,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,179,156,20158,1591,3273,324,105,94,37,30,24,613,25791
37407,2017,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Counted,Manual count,308,211,18649,1515,2885,363,83,23,5,36,37,547,23806
37407,2018,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,340,209,18444,1374,2939,366,83,22,5,37,39,552,23517
37407,2019,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,373,196,18675,1389,2913,362,84,23,5,38,39,550,23723
37407,2020,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,426,145,14185,877,2571,318,73,20,4,34,34,483,18261
37407,2021,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Counted,Manual count,324,193,11547,1207,2125,169,70,40,3,17,32,329,15403
37407,2022,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,289,211,12333,1298,2304,174,72,42,3,17,32,341,16488
37407,2023,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,285,209,12565,1310,2343,172,71,41,3,17,31,336,16763
37407,2024,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,288,215,12756,1315,2385,175,71,41,3,16,30,336,17007
37407,2025,A6008,Major,A6008 Collin St,A610,456991,339774,52.95234656,-1.15318212,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,289,219,12771,1286,2434,173,72,42,3,16,29,334,17044
37409,2000,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,144,320,35437,470,4962,1128,150,116,179,272,148,1993,43182
37409,2001,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,168,280,33794,507,4261,1243,185,162,164,261,210,2225,41067
37409,2002,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,175,283,33727,518,4269,1197,192,169,150,227,230,2165,40962
37409,2003,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,262,340,32103,379,4082,946,140,82,170,341,167,1846,38750
37409,2004,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,113,153,31400,291,4427,1001,157,199,166,221,237,1981,38252
37409,2005,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,179,303,32816,243,4899,915,154,101,133,279,274,1856,40117
37409,2006,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,104,313,34637,313,5672,933,185,138,122,423,274,2075,43010
37409,2007,A610,Major,B6008 roundabout,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,127,270,32601,351,5447,844,159,115,115,295,235,1763,40432
37409,2008,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,337,259,30537,334,5109,756,178,99,118,309,195,1655,37894
37409,2009,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,286,236,37943,335,5469,836,133,82,116,234,155,1556,45539
37409,2010,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,286,218,37146,352,5496,829,126,67,125,204,143,1494,44706
37409,2011,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,99,159,34386,283,5356,812,137,100,32,97,561,1739,41923
37409,2012,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,94,143,34240,304,5143,718,131,100,23,90,557,1618,41450
37409,2013,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,107,197,31017,377,5199,679,116,94,63,86,406,1445,38236
37409,2014,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,103,209,30696,401,5920,718,133,106,67,85,459,1567,38793
37409,2015,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Counted,Manual count,151,257,32822,268,5773,696,196,171,58,136,424,1682,40802
37409,2016,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,141,251,33334,248,6306,706,194,193,60,121,418,1692,41832
37409,2017,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2,1.2,Estimated,Estimated using AADF from previous year on this link,135,254,33089,232,6638,701,197,198,63,120,434,1714,41926
37409,2018,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Estimated,Estimated using AADF from previous year on this link,149,251,32724,210,6763,708,197,192,64,124,454,1738,41686
37409,2019,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Counted,Manual count,147,165,33717,244,6074,534,118,124,45,157,342,1321,41521
37409,2020,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Estimated,Estimated using AADF from previous year on this link,168,122,25610,154,5360,469,103,111,39,139,298,1159,32406
37409,2021,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Counted,Manual count,149,184,26747,234,5785,730,173,151,47,170,356,1627,34577
37409,2022,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Estimated,Estimated using AADF from previous year on this link,133,201,28569,251,6272,756,178,160,49,174,364,1681,36974
37409,2023,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Counted,Manual count,92,171,30995,254,6556,466,97,159,8,136,332,1198,39174
37409,2024,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Estimated,Estimated using AADF from previous year on this link,93,176,31465,255,6674,473,98,155,7,132,321,1187,39756
37409,2025,A610,Major,B6008,A6514,454000,343260,52.98398797,-1.19711516,2.2,1.4,Estimated,Estimated using AADF from previous year on this link,93,180,31502,249,6811,469,98,159,8,129,315,1177,39919
37416,2000,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Counted,Manual count,218,646,49930,442,6707,1681,157,155,349,448,269,3059,60784
37416,2001,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,209,669,50929,450,6680,1648,180,155,306,384,301,2974,61702
37416,2002,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,218,676,50827,460,6694,1587,188,161,279,333,329,2877,61534
37416,2003,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,195,759,50116,411,7296,1703,213,189,267,296,362,3030,61612
37416,2004,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Counted,Manual count,624,574,55917,581,7709,1427,203,166,249,473,362,2880,67661
37416,2005,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,528,580,54519,572,7909,1371,190,169,220,411,381,2742,66322
37416,2006,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,829,602,54683,563,8036,1403,189,183,199,367,412,2753,66637
37416,2007,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,517,608,52113,542,8767,1384,186,198,170,347,421,2706,64736
37416,2008,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,580,568,51123,547,9179,1329,201,203,148,305,411,2597,64014
37416,2009,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Estimated,Estimated using AADF from previous year on this link,580,536,50305,535,9941,1279,210,203,140,269,407,2508,63825
37416,2010,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Counted,Manual count,161,455,51038,673,6810,924,189,123,119,298,343,1996,60972
37416,2011,A52,Major,A6200,A6005,454717,338620,52.94221065,-1.18721796,0.7,0.4,Counted,Manual count,428,601,56635,564,7180,1156,183,116,133,340,350,2278,67258
